id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured
1004297,146,88,1778,156.23,156.23,0,0
1281725,146,88,1062,156.23,155.23,0,0
1347240,146,88,2707,209.58,207.58,0,0
1366721,146,88,1207,362.78,364.78,0,0
1154649,146,88,1230,359.9,358.9,0,0
1126082,146,88,2322,368.63,367.63,0,0
1477870,146,88,2290,260.96,261.96,0,0
1069963,146,88,1727,421.95,422.95,0,0
1153258,146,88,1109,311.43,309.43,0,0
1213120,146,88,1571,583.03,582.03,0,0
1056340,146,88,2956,582.03,581.03,0,0
1177540,146,88,2104,582.03,581.03,0,0
1004822,146,88,2640,319.13,320.13,0,0
1345635,146,88,1878,320.13,320.13,0,0
1342550,146,88,2306,242.53,336.62,1,0
1247389,146,88,1216,416.13,417.13,0,0
1181846,146,88,2126,435.53,489.85,0,1
1423783,146,88,2826,325.92,327.92,0,0
1064603,146,88,1754,290.03,290.03,0,0
1227396,146,88,1971,289.06,290.06,0,0
1207359,146,88,1770,426.83,425.83,0,0
1457058,146,88,1558,513.19,513.19,0,0
1162178,146,88,2581,513.19,513.19,0,0
1110725,146,88,1962,512.19,512.19,0,0
1399983,146,88,1445,728.53,728.53,0,0
1152804,146,88,2867,726.53,727.53,0,0
1292007,146,88,2760,182.36,261.93,0,1
1427732,146,88,1525,319.13,319.13,0,0
1010463,146,88,2704,321.13,319.13,0,0
1309036,146,88,2492,445.23,447.23,0,0
1342610,146,88,1543,446.26,445.26,0,0
1312991,146,88,2304,459.81,460.81,0,0
1479327,146,88,2664,282.3,326.89,0,0
1490132,146,88,2569,283.24,339.53,0,0
1003511,146,88,2490,279.36,279.36,0,0
1296483,146,143,1885,144.59,144.59,0,0
1159992,146,143,1993,144.59,143.59,0,0
1257518,146,143,2539,142.62,141.62,0,0
1083984,146,143,2139,286.21,285.21,0,0
1143378,146,143,2631,125.13,153.26,0,0
1428130,146,143,1248,93.12,149.41,0,0
1247809,146,143,1778,162.99,160.08,0,1
1040825,146,143,1062,162.99,157.2,0,1
1008440,146,143,2707,207.58,233.83,0,0
1114881,146,143,1207,362.78,364.78,0,0
1262540,146,143,1230,369.63,368.63,0,0
1217335,146,143,2322,367.63,368.63,0,0
1365771,146,143,2290,299.79,297.79,0,0
1441890,146,143,1727,447.23,445.23,0,0
1253878,146,143,1109,295.85,296.85,0,0
1156598,146,143,1571,582.03,583.03,0,0
1327940,146,143,2956,581.03,582.03,0,0
1342187,146,143,2104,582.03,583.03,0,0
1056722,146,143,2577,321.13,320.13,0,0
1111500,146,143,2640,321.13,320.13,0,0
1483718,146,143,1878,319.13,321.13,0,0
1303708,146,143,2306,257.05,337.62,1,0
1333239,146,143,1216,381.24,380.24,0,0
1227875,146,143,2826,326.92,326.92,0,0
1403092,146,143,1754,330.83,329.83,0,0
1195341,146,143,1971,327.86,327.86,0,0
1148358,146,143,1902,446.23,447.23,0,0
1317712,146,143,1247,447.23,445.23,0,0
1191899,146,143,1770,426.83,484.03,0,0
1046904,146,143,1558,549.08,548.08,0,0
1097512,146,143,2581,551.96,550.96,0,0
1124932,146,143,1962,554.84,554.84,0,0
1345447,146,143,1445,727.53,728.53,0,0
1200189,146,143,2867,726.53,728.53,0,0
1160436,146,143,2760,184.36,260.93,0,0
1401432,146,143,1525,319.13,319.13,0,0
1289683,146,143,2704,320.13,319.13,0,0
1054533,146,143,2492,456.93,454.93,0,0
1213514,146,143,1543,460.81,459.81,0,0
1404278,146,143,2664,323.07,322.07,0,0
1122707,146,143,2569,321.07,323.07,0,0
1056683,146,143,2490,291.03,290.03,0,0
1020966,146,58,1885,139.71,138.71,0,0
1470747,146,58,1993,141.62,143.62,0,0
1018571,146,58,2539,139.71,140.71,0,0
1015655,146,58,2139,292.03,291.03,0,0
1422465,146,58,2631,126.16,146.53,0,0
1007336,146,58,1248,137.8,153.26,0,0
1283002,146,58,1778,160.08,160.08,0,0
1125834,146,58,1062,154.23,173.69,0,0
1152981,146,58,2707,206.61,206.61,0,0
1356764,146,58,1207,355.08,354.08,0,0
1108099,146,58,1230,369.63,369.63,0,0
1138894,146,58,2322,363.81,362.81,0,0
1485722,146,58,2290,297.79,299.79,0,0
1378174,146,58,1727,446.23,447.23,0,0
1043846,146,58,1109,310.43,310.43,0,0
1286080,146,58,1571,583.03,581.03,0,0
1018712,146,58,2104,581.03,583.03,0,0
1220358,146,58,2640,319.13,321.13,0,0
1283339,146,58,1878,321.13,320.13,0,0
1494589,146,58,2306,242.53,337.62,1,0
1402753,146,58,1216,414.25,414.25,0,0
1278056,146,58,2826,326.92,327.92,0,0
1253078,146,58,1754,309.43,309.43,0,0
1281581,146,58,1971,313.34,312.34,0,0
1025533,146,58,1902,446.23,446.23,0,0
1446457,146,58,1558,564.6,563.6,0,0
1287283,146,58,2581,560.66,561.66,0,0
1178769,146,58,1962,559.69,561.69,0,0
1007301,146,58,1445,726.53,727.53,0,1
1413481,146,58,2867,726.53,726.53,0,1
1200731,146,58,2760,195.94,262.93,0,0
1340912,146,58,2492,454.93,454.93,0,0
1452440,146,58,1543,482.09,484.09,0,0
1110848,146,58,2304,450.08,450.08,0,0
1088449,146,58,2664,322.07,323.07,0,0
1474845,146,58,2569,318.22,318.22,0,0
1135110,146,58,2490,291.03,290.03,0,0
1134786,146,10,1885,156.2,155.2,0,0
1008071,146,10,1993,157.17,157.17,0,0
1018869,146,10,2539,154.29,152.29,0,0
1011543,146,10,2139,290.03,291.03,0,0
1197470,146,10,2631,164.93,163.93,0,0
1399101,146,10,1248,164.93,165.93,0,0
1449984,146,10,1778,190.18,190.18,0,0
1177098,146,10,1062,190.18,190.18,0,0
1272083,146,10,2707,239.62,239.62,0,0
1391435,146,10,1207,384.18,384.18,0,0
1279057,146,10,1230,363.78,364.78,0,0
1009044,146,10,2322,379.33,378.33,0,0
1214752,146,10,2290,304.64,302.64,0,0
1078901,146,10,1727,464.63,466.63,0,0
1287288,146,10,1109,310.43,311.43,0,0
1192132,146,10,1571,639.23,640.23,0,0
1234402,146,10,2956,641.23,640.23,0,0
1232750,146,10,2104,640.23,641.23,0,0
1268984,146,10,2577,321.13,319.13,0,0
1073550,146,10,2640,319.13,321.13,0,0
1179236,146,10,1878,319.13,320.13,0,0
1061973,146,10,2306,242.5,336.62,1,0
1330467,146,10,1216,411.34,409.34,0,0
1355488,146,10,2126,484.03,485.03,0,0
1185139,146,10,2826,379.33,379.33,0,0
1051818,146,10,1754,329.86,329.86,0,0
1397206,146,10,1971,345.35,345.35,0,0
1252654,146,10,1902,445.23,446.23,0,0
1418909,146,10,1770,425.83,485.03,0,0
1386036,146,10,1198,176.57,175.57,0,0
1002589,146,10,1311,183.33,185.33,0,0
1198931,146,10,1803,150.35,171.75,0,0
1225988,146,10,1438,195.0,195.0,0,0
1076920,146,10,2494,194.0,195.0,0,0
1161079,146,10,1847,194.0,195.0,0,0
1236099,146,10,1558,562.6,562.6,0,0
1195643,146,10,2581,563.6,563.6,0,0
1307333,146,10,1962,561.66,560.66,0,0
1467437,146,10,1445,726.53,726.53,0,0
1020490,146,10,2444,726.53,726.53,0,0
1465107,146,10,2867,728.53,727.53,0,0
1121637,146,10,2760,164.96,241.53,0,0
1408811,146,10,1525,320.13,319.13,0,0
1003760,146,10,2704,321.13,319.13,0,0
1155995,146,10,2492,387.03,389.03,0,0
1399262,146,10,1543,485.03,485.03,0,0
1238090,146,10,2304,484.03,486.03,0,0
1446578,146,10,2664,343.38,343.38,0,0
1386889,146,10,2569,320.16,318.16,0,0
1273910,146,10,2490,291.03,290.03,0,0
1001412,146,101,1885,160.11,160.11,0,0
1495114,146,101,1993,159.11,158.11,0,0
1271646,146,101,2539,159.11,160.11,0,0
1332352,146,101,2139,290.03,291.03,0,0
1211448,146,101,2631,161.99,161.99,0,0
1372618,146,101,1248,164.93,164.93,0,0
1421532,146,101,1778,193.03,195.03,0,0
1239742,146,101,1062,193.03,194.03,0,0
1391392,146,101,2707,241.53,241.53,0,0
1468082,146,101,1207,380.24,382.24,0,0
1249067,146,101,1230,394.85,394.85,0,0
1416643,146,101,2322,381.27,380.27,0,0
1364414,146,101,2290,303.64,304.64,0,0
1350437,146,101,1727,465.63,466.63,0,0
1091337,146,101,1109,309.43,310.43,0,0
1127292,146,101,2577,321.13,321.13,0,0
1072941,146,101,2640,321.13,321.13,0,0
1184440,146,101,1878,320.13,320.13,0,0
1329008,146,101,2306,262.93,336.62,1,0
1064715,146,101,1216,422.95,421.95,0,0
1218158,146,101,2126,485.03,511.25,0,1
1449013,146,101,2826,377.33,379.33,0,0
1323236,146,101,1754,327.89,326.89,0,0
1211901,146,101,1971,341.44,343.44,0,0
1458394,146,101,1247,446.23,446.23,0,0
1390196,146,101,1770,426.83,485.03,0,0
1325001,146,101,1198,202.73,204.73,0,0
1249518,146,101,1803,170.75,194.03,0,0
1303070,146,101,1438,196.0,194.0,0,0
1089683,146,101,2494,195.0,194.0,0,0
1162091,146,101,1847,195.0,196.0,0,0
1211267,146,101,1558,564.6,564.6,0,0
1180457,146,101,2581,564.6,564.6,0,0
1411070,146,101,1962,563.6,564.6,0,0
1283293,146,101,2444,727.53,726.53,0,0
1244005,146,101,2867,726.53,726.53,0,0
1299438,146,101,1525,319.13,321.13,0,0
1188409,146,101,2704,321.13,320.13,0,0
1050592,146,101,2492,389.03,388.03,0,0
1036190,146,101,1543,486.03,486.03,0,0
1184567,146,101,2304,485.03,486.03,0,0
1148182,146,101,2664,327.89,328.89,0,0
1015560,146,101,2569,263.9,323.07,0,1
1251542,146,101,2490,290.03,290.03,0,0
1245457,146,80,1885,160.11,158.11,0,0
1467164,146,80,1993,160.11,160.11,0,0
1075689,146,80,2539,159.14,157.14,0,0
1258805,146,80,2139,290.03,290.03,0,0
1390444,146,80,2631,165.93,165.93,0,0
1125927,146,80,1248,165.93,163.93,0,0
1201006,146,80,1778,189.18,189.18,0,0
1062733,146,80,1062,194.03,194.03,0,0
1187527,146,80,2707,243.53,243.53,0,0
1478521,146,80,1207,363.75,365.75,0,0
1126260,146,80,1230,390.0,390.0,0,0
1088641,146,80,2322,371.51,372.51,0,0
1461461,146,80,2290,302.64,303.64,0,0
1246057,146,80,1727,464.63,464.63,0,0
1224798,146,80,1109,300.73,301.73,0,0
1242930,146,80,2640,321.13,321.13,0,0
1133031,146,80,2306,244.5,335.62,1,0
1313303,146,80,1216,418.13,417.13,0,0
1003426,146,80,2826,379.33,378.33,0,0
1429396,146,80,1754,329.86,327.86,0,0
1400252,146,80,1971,346.35,346.35,0,0
1485905,146,80,1770,425.83,486.03,0,0
1108200,146,80,1198,194.03,195.03,0,0
1277378,146,80,1311,243.53,284.27,0,0
1316737,146,80,1803,92.15,227.01,0,0
1031656,146,80,1438,195.0,196.0,0,0
1427372,146,80,2494,194.0,195.0,0,0
1326753,146,80,1847,194.0,195.0,0,0
1166693,146,80,1558,562.6,563.6,0,0
1196826,146,80,2581,562.6,564.6,0,0
1254639,146,80,1962,562.6,563.6,0,0
1471596,146,80,1445,726.53,728.53,0,0
1308655,146,80,2760,162.99,241.53,0,1
1407630,146,80,1525,321.13,319.13,0,0
1360628,146,80,2704,321.13,321.13,0,0
1396228,146,80,2492,389.03,387.03,0,0
1384266,146,80,1543,485.03,485.03,0,0
1369149,146,80,2304,484.03,484.03,0,0
1101374,146,80,2664,342.47,342.47,0,0
1284482,146,80,2569,345.38,344.38,0,0
1455381,146,80,2490,290.03,290.03,0,0
1306935,146,43,1885,158.17,158.17,0,0
1399041,146,43,1993,159.14,158.14,0,0
1129929,146,43,2539,156.17,157.17,0,0
1230094,146,43,2139,291.03,291.03,0,0
1186826,146,43,2631,162.02,161.02,0,0
1029555,146,43,1248,163.93,163.93,0,0
1234117,146,43,1778,185.27,185.27,0,0
1342352,146,43,1062,191.12,191.12,0,0
1364919,146,43,2707,238.62,238.62,0,0
1479955,146,43,1207,381.21,381.21,0,0
1456560,146,43,1230,363.81,362.81,0,0
1105933,146,43,2322,378.33,379.33,0,0
1339034,146,43,2290,304.64,304.64,0,0
1473553,146,43,1727,466.63,466.63,0,0
1128832,146,43,1109,304.61,304.61,0,0
1327909,146,43,1571,640.23,640.23,0,0
1141823,146,43,2104,640.23,640.23,0,0
1115349,146,43,2577,319.13,321.13,0,0
1295236,146,43,2640,319.13,321.13,0,0
1257211,146,43,1878,319.13,321.13,0,0
1243692,146,43,2306,232.83,337.62,1,0
1442994,146,43,1216,416.13,417.13,0,0
1113589,146,43,2126,473.36,473.36,0,0
1202702,146,43,2826,379.33,377.33,0,0
1139996,146,43,1754,327.89,327.89,0,0
1268487,146,43,1971,344.35,344.35,0,0
1063639,146,43,1902,447.23,446.23,0,0
1342445,146,43,1247,445.23,446.23,0,0
1080952,146,43,1770,425.83,485.03,0,0
1488050,146,43,1198,189.15,189.15,0,0
1057752,146,43,1311,193.09,192.09,0,0
1125151,146,43,1803,171.75,202.76,0,0
1176349,146,43,1438,195.0,195.0,0,0
1216741,146,43,2494,195.0,196.0,0,0
1020876,146,43,1847,194.0,196.0,0,0
1013212,146,43,1558,564.6,562.6,0,0
1314432,146,43,2581,560.69,560.69,0,0
1437923,146,43,1962,563.63,563.63,0,0
1015842,146,43,2444,726.53,726.53,0,0
1244026,146,43,2867,728.53,728.53,0,0
1394171,146,43,2760,163.99,242.53,0,0
1358455,146,43,1525,319.13,320.13,0,0
1214772,146,43,2704,321.13,321.13,0,0
1445388,146,43,2492,388.03,387.03,0,0
1116026,146,43,1543,486.03,484.03,0,0
1485405,146,43,2304,485.03,485.03,0,0
1115994,146,43,2664,340.5,339.5,0,0
1088835,146,43,2569,342.47,340.47,0,0
1223314,146,43,2490,290.03,290.03,0,0
1117594,146,65,1885,119.31,119.31,0,0
1246456,146,65,1993,120.31,119.31,0,0
1384107,146,65,2539,122.28,122.28,0,0
1243607,146,65,2139,284.24,284.24,0,0
1078594,146,65,2631,137.8,137.8,0,0
1424863,146,65,1248,98.0,146.5,0,0
1401181,146,65,1778,158.11,158.11,0,1
1186995,146,65,1062,154.23,156.23,0,0
1158925,146,65,2707,206.64,205.64,0,0
1194476,146,65,1207,337.62,337.62,0,0
1356515,146,65,1230,348.29,348.29,0,0
1063805,146,65,2322,354.11,353.11,0,0
1026340,146,65,2290,259.96,259.96,0,0
1314539,146,65,1727,422.95,421.95,0,0
1304421,146,65,1109,311.43,311.43,0,0
1026497,146,65,1571,581.03,582.03,0,0
1243434,146,65,2956,582.03,583.03,0,0
1349423,146,65,2104,581.03,581.03,0,0
1440330,146,65,2577,321.13,320.13,0,0
1413653,146,65,2640,321.13,320.13,0,0
1443157,146,65,1878,321.13,319.13,0,0
1470635,146,65,2306,224.13,335.62,1,0
1096268,146,65,1216,392.88,393.88,0,0
1393626,146,65,2126,436.53,509.31,0,1
1177199,146,65,2826,325.92,325.92,0,0
1419882,146,65,1754,290.03,291.03,0,0
1193613,146,65,1971,228.01,289.06,0,0
1094126,146,65,1902,447.23,445.23,0,0
1163148,146,65,1247,445.23,446.23,0,0
1331608,146,65,1770,426.83,484.03,0,0
1225453,146,65,1558,511.19,512.19,0,0
1100128,146,65,2581,512.19,513.19,0,0
1152619,146,65,1962,513.19,512.19,0,0
1465064,146,65,1445,727.53,728.53,0,0
1197882,146,65,2444,728.53,727.53,0,0
1204356,146,65,2867,727.53,726.53,0,0
1450571,146,65,2760,184.3,261.93,0,1
1146852,146,65,1525,319.13,321.13,0,0
1465517,146,65,2704,321.13,321.13,0,0
1170587,146,65,2492,446.23,445.23,0,0
1008749,146,65,1543,421.04,482.09,0,1
1383333,146,65,2304,424.86,472.39,0,1
1054024,146,65,2664,283.24,339.53,0,0
1492548,146,65,2569,275.51,340.53,0,0
1471695,146,65,2490,281.36,281.36,0,0
1492614,146,39,1885,119.34,118.34,0,0
1203473,146,39,1993,120.28,120.28,0,0
1079689,146,39,2539,122.25,122.25,0,0
1341115,146,39,2139,262.93,260.93,0,0
1272743,146,39,2631,129.04,154.26,0,0
1090971,146,39,1248,148.44,147.44,0,0
1143939,146,39,1778,162.99,161.99,0,0
1213249,146,39,1062,161.05,162.05,0,0
1160226,146,39,2707,202.73,202.73,0,0
1164145,146,39,1207,368.63,369.63,0,0
1359621,146,39,1230,350.2,349.2,0,0
1187272,146,39,2290,260.96,259.96,0,0
1382421,146,39,1727,423.95,421.95,0,0
1150058,146,39,1109,310.43,311.43,0,0
1191625,146,39,1571,582.03,581.03,0,0
1233904,146,39,2640,321.13,320.13,0,0
1233177,146,39,1878,319.13,319.13,0,0
1076029,146,39,2306,241.53,335.62,1,0
1046255,146,39,1216,417.13,417.13,0,0
1322786,146,39,2126,437.53,508.31,0,0
1015528,146,39,2826,327.92,325.92,0,0
1282016,146,39,1754,292.03,291.03,0,0
1452067,146,39,1971,290.06,289.06,0,0
1492120,146,39,1902,447.23,446.23,0,0
1466652,146,39,1247,447.23,447.23,0,0
1288325,146,39,1558,513.19,513.19,0,0
1037408,146,39,2581,511.19,512.19,0,0
1365916,146,39,1962,512.19,512.19,0,0
1284677,146,39,2760,184.36,261.93,0,0
1495316,146,39,2704,320.13,319.13,0,0
1076663,146,39,2492,447.23,445.23,0,0
1497718,146,39,1543,467.54,467.54,0,0
1122583,146,39,2304,441.35,443.35,0,0
1325982,146,39,2664,281.3,282.3,0,0
1208934,146,39,2569,280.33,333.71,0,0
1321456,146,39,2490,279.36,280.36,0,0
1497813,146,102,1885,140.65,119.31,0,1
1008981,146,102,1993,141.68,139.68,0,0
1157473,146,102,2539,137.77,129.07,0,1
1426499,146,102,2139,262.93,260.93,0,0
1308175,146,102,2631,98.0,154.26,0,0
1241732,146,102,1778,153.26,161.05,0,1
1334443,146,102,1062,156.17,177.54,0,1
1075943,146,102,2707,203.76,203.76,0,0
1212040,146,102,1207,361.81,362.81,0,0
1053730,146,102,1230,358.9,359.9,0,0
1397334,146,102,2322,368.63,369.63,0,0
1268218,146,102,2290,298.79,299.79,0,0
1451189,146,102,1727,446.23,447.23,0,0
1331816,146,102,1109,309.43,311.43,0,0
1366276,146,102,2640,320.13,321.13,0,0
1451380,146,102,1878,319.13,321.13,0,0
1349650,146,102,2126,435.53,509.31,0,0
1495032,146,102,2826,326.92,327.92,0,0
1135341,146,102,1754,329.83,328.83,0,0
1205389,146,102,1971,327.86,329.86,0,0
1481863,146,102,1558,562.6,562.6,0,0
1231863,146,102,2581,562.6,562.6,0,0
1265192,146,102,1962,547.08,548.08,0,0
1249151,146,102,1445,728.53,728.53,0,0
1348889,146,102,2867,728.53,727.53,0,0
1053804,146,102,2760,182.36,261.93,0,0
1086984,146,102,2704,320.13,320.13,0,0
1199192,146,102,1543,389.03,484.09,0,0
1306328,146,102,2304,388.03,482.09,0,0
1357661,146,102,2664,309.49,307.49,0,0
1248502,146,102,2569,323.07,321.07,0,0
1117929,146,102,2490,291.03,292.03,0,0
1255407,146,110,1885,118.4,116.4,0,0
1462608,146,110,1993,118.37,118.37,0,0
1194957,146,110,2539,118.34,119.34,0,0
1489860,146,110,2139,285.21,285.21,0,0
1369461,146,110,2631,146.53,144.53,0,0
1341913,146,110,1248,150.38,151.38,0,0
1080389,146,110,1778,161.08,161.08,0,0
1434408,146,110,1062,154.23,154.23,0,0
1169445,146,110,2707,199.85,198.85,0,0
1298757,146,110,1207,356.05,355.05,0,0
1170261,146,110,1230,350.2,350.2,0,0
1075384,146,110,2322,359.87,359.87,0,0
1258354,146,110,2290,261.96,260.96,0,1
1297968,146,110,1727,447.23,445.23,0,0
1329810,146,110,1109,311.43,311.43,0,0
1029581,146,110,1571,581.03,581.03,0,0
1254729,146,110,2956,583.03,582.03,0,0
1217471,146,110,2104,583.03,582.03,0,0
1409129,146,110,2577,321.13,321.13,0,0
1323505,146,110,2640,319.13,320.13,0,0
1292034,146,110,1878,319.13,319.13,0,0
1242088,146,110,2306,243.53,337.62,1,0
1181744,146,110,1216,413.25,412.25,0,0
1483645,146,110,2126,418.13,418.13,0,0
1318631,146,110,2826,327.92,327.92,0,0
1201137,146,110,1754,330.83,328.83,0,0
1320819,146,110,1971,292.03,292.03,0,0
1084671,146,110,1902,447.23,445.23,0,0
1353433,146,110,1247,446.23,446.23,0,0
1052630,146,110,1770,425.83,486.03,0,0
1289665,146,110,1558,511.19,512.19,0,0
1131674,146,110,2581,513.19,511.19,0,0
1099347,146,110,1962,513.19,512.19,0,0
1401309,146,110,1445,727.53,727.53,0,0
1211649,146,110,2444,728.53,726.53,0,0
1249940,146,110,2867,726.53,726.53,0,0
1015328,146,110,2760,184.36,260.93,0,1
1268573,146,110,1525,320.13,319.13,0,0
1236946,146,110,2704,319.13,321.13,0,0
1181712,146,110,1543,444.26,444.26,0,0
1053488,146,110,2304,434.56,436.56,0,0
1134014,146,110,2664,303.64,338.53,0,0
1253246,146,110,2569,292.0,291.0,0,0
1158599,146,110,2490,255.14,256.14,0,0
1123214,146,132,1885,157.14,149.41,0,1
1161630,146,132,1993,158.14,151.38,0,1
1034885,146,132,2539,159.11,160.11,0,0
1448825,146,132,2139,291.03,291.03,0,0
1120835,146,132,2631,165.93,163.93,0,0
1436307,146,132,1248,165.93,165.93,0,0
1121988,146,132,1778,191.12,191.12,0,0
1163226,146,132,1062,193.09,191.09,0,0
1111122,146,132,2707,238.65,237.65,0,0
1401754,146,132,1207,378.3,380.3,0,0
1480288,146,132,1230,388.0,390.0,0,0
1053207,146,132,2322,374.45,375.45,0,0
1349184,146,132,2290,304.64,303.64,0,0
1271696,146,132,1727,466.63,464.63,0,0
1169730,146,132,1109,310.43,309.43,0,0
1113162,146,132,1571,641.23,641.23,0,0
1477586,146,132,2956,639.23,641.23,0,0
1288584,146,132,2577,319.13,321.13,0,0
1433314,146,132,2640,321.13,320.13,0,0
1240273,146,132,1878,320.13,321.13,0,0
1407667,146,132,2306,243.5,335.62,1,1
1476887,146,132,1216,417.13,416.13,0,0
1105919,146,132,2126,492.79,492.79,0,0
1251406,146,132,2826,378.33,378.33,0,0
1223600,146,132,1754,327.86,327.86,0,0
1083097,146,132,1971,345.35,344.35,0,0
1450412,146,132,1902,447.23,447.23,0,0
1190838,146,132,1247,447.23,447.23,0,0
1434166,146,132,1770,427.83,484.03,0,0
1322878,146,132,1198,162.96,247.38,0,0
1061276,146,132,1311,176.57,254.14,0,0
1210001,146,132,1803,170.75,199.82,0,0
1207310,146,132,1438,195.0,194.0,0,0
1106904,146,132,2494,196.0,195.0,0,0
1012771,146,132,1847,196.0,194.0,0,0
1161036,146,132,1558,563.6,641.23,0,1
1106662,146,132,2581,564.6,641.23,0,1
1047465,146,132,1962,563.6,547.08,0,1
1415287,146,132,1445,728.53,726.53,0,0
1011931,146,132,2760,167.81,241.53,0,1
1281482,146,132,1525,321.13,321.13,0,0
1403343,146,132,2704,306.58,306.58,0,0
1321976,146,132,2492,388.03,388.03,0,0
1307302,146,132,1543,484.03,484.03,0,0
1410444,146,132,2304,486.03,484.03,0,0
1432009,146,132,2664,337.59,338.56,0,1
1086708,146,132,2569,345.38,338.56,0,1
1246312,146,132,2490,292.03,291.03,0,0
1108704,146,23,1885,157.17,156.17,0,0
1029294,146,23,1993,160.11,158.11,0,0
1160680,146,23,2539,158.11,158.11,0,0
1049158,146,23,2139,292.03,292.03,0,0
1174176,146,23,2631,156.17,157.17,0,0
1278821,146,23,1778,192.12,191.12,0,0
1478370,146,23,1062,190.12,192.12,0,0
1312971,146,23,2707,239.65,239.65,0,0
1466260,146,23,1207,388.0,388.0,0,0
1145664,146,23,1230,390.0,389.0,0,0
1091873,146,23,2322,376.42,375.42,0,0
1388739,146,23,2290,303.64,303.64,0,0
1123649,146,23,1727,465.63,465.63,0,0
1346060,146,23,1109,311.43,309.43,0,0
1073283,146,23,1571,639.23,639.23,0,0
1180736,146,23,2956,639.23,640.23,0,0
1335892,146,23,2577,320.13,319.13,0,0
1419869,146,23,1878,319.13,319.13,0,0
1062551,146,23,2306,244.5,336.62,1,0
1170240,146,23,1216,421.95,421.95,0,0
1116916,146,23,2126,484.03,509.25,0,1
1221310,146,23,2826,379.33,377.33,0,0
1367131,146,23,1754,327.86,328.86,0,0
1434558,146,23,1971,345.35,345.35,0,0
1260085,146,23,1902,446.23,445.23,0,0
1426036,146,23,1770,425.83,484.03,0,0
1427226,146,23,1198,226.01,227.01,0,0
1322332,146,23,1311,170.75,226.01,0,0
1133401,146,23,1803,147.5,226.01,0,0
1291135,146,23,1438,194.0,242.5,0,1
1041163,146,23,2494,194.0,244.5,0,1
1386673,146,23,1847,194.0,242.5,0,1
1474949,146,23,1558,562.6,563.6,0,0
1176325,146,23,2581,562.6,564.6,0,0
1432968,146,23,1962,564.6,562.6,0,0
1220063,146,23,2444,726.53,727.53,0,0
1039116,146,23,2760,161.99,242.53,0,0
1189397,146,23,1525,319.13,320.13,0,0
1345375,146,23,2704,321.13,321.13,0,0
1118233,146,23,2492,389.03,388.03,0,0
1250158,146,23,1543,486.03,485.03,0,0
1465066,146,23,2304,485.03,484.03,0,0
1304645,146,23,2664,328.89,328.89,0,0
1237295,146,23,2569,327.89,328.89,0,0
1487998,146,23,2490,290.03,292.03,0,0
1481640,146,86,1885,157.14,159.14,0,0
1317164,146,86,1993,157.17,158.17,0,0
1304520,146,86,2539,160.11,158.11,0,0
1492792,146,86,2139,291.03,292.03,0,0
1374168,146,86,2631,164.93,164.93,0,0
1088611,146,86,1248,163.93,163.93,0,0
1439151,146,86,1778,180.45,180.45,0,0
1195576,146,86,1062,192.09,192.09,0,0
1483750,146,86,2707,240.62,240.62,0,0
1062418,146,86,1207,388.0,390.0,0,0
1059894,146,86,1230,382.21,383.21,0,0
1347832,146,86,2322,376.39,375.39,0,0
1483614,146,86,2290,302.64,302.64,0,0
1190208,146,86,1727,465.63,465.63,0,0
1202850,146,86,1109,309.43,311.43,0,0
1298775,146,86,2577,319.13,320.13,0,0
1359223,146,86,2640,321.13,321.13,0,0
1093737,146,86,1878,320.13,320.13,0,0
1187473,146,86,2306,243.5,335.62,1,1
1199424,146,86,1216,436.56,435.56,0,0
1308216,146,86,2126,485.03,485.03,0,0
1159875,146,86,2826,379.33,377.33,0,0
1322431,146,86,1754,328.86,329.86,0,0
1085341,146,86,1971,343.44,343.44,0,0
1089204,146,86,1247,445.23,446.23,0,0
1336904,146,86,1311,202.73,203.73,0,0
1208448,146,86,1803,136.8,340.53,0,0
1062961,146,86,1438,196.0,195.0,0,0
1027373,146,86,2494,196.0,195.0,0,0
1308725,146,86,1847,195.0,194.0,0,0
1484976,146,86,1558,564.6,563.6,0,0
1375569,146,86,2581,563.6,563.6,0,0
1355980,146,86,1962,564.6,563.6,0,0
1135504,146,86,1445,726.53,726.53,0,0
1073318,146,86,2867,728.53,728.53,0,0
1222266,146,86,2760,163.99,242.53,0,1
1377152,146,86,1525,321.13,319.13,0,0
1094996,146,86,2704,319.13,320.13,0,0
1286897,146,86,2492,388.03,387.03,0,0
1228388,146,86,1543,484.03,484.03,0,0
1081769,146,86,2304,485.03,484.03,0,0
1246239,146,86,2664,343.38,344.38,0,0
1449224,146,86,2569,345.38,345.38,0,0
1271981,146,86,2490,291.03,292.03,0,0
1485637,146,68,1885,121.28,122.28,0,0
1039889,146,68,1993,121.28,122.28,0,0
1475390,146,68,2539,119.31,119.31,0,1
1229473,146,68,2139,283.24,283.24,0,0
1235986,146,68,2631,136.8,137.8,0,0
1080282,146,68,1778,155.26,154.26,0,0
1277521,146,68,1062,158.14,159.14,0,0
1043169,146,68,2707,210.55,209.55,0,0
1284152,146,68,1207,367.63,369.63,0,0
1356966,146,68,2322,369.63,367.63,0,0
1253476,146,68,2290,260.96,259.96,0,0
1066603,146,68,1727,422.95,423.95,0,0
1067839,146,68,1109,311.43,310.43,0,0
1447666,146,68,1571,581.03,583.03,0,0
